ID,Suburb,WaterView,FloodingZone,LogDistance,LogLand,LogFloor,LogValue2022,,,Leg.Desc,Full Address,Lat,Long,Distance to Coast,Land Area,Floor Area,Value 2022,,,,,
2092,New Brighton,0,0,7.095976068,6.49375384,4.634728988,13.1382092,,,Lot 8 DP 58931,5 LINDIS LA,-43.5014948,172.7148756,1207.1,661,103,"$507,986.02",,,,,
2093,North New Brighton,0,0,5.825823101,6.251903883,4.248495242,12.98782342,,,Lot 8 DP 6059,34 EFFINGHAM ST,-43.4913389,172.7218407,338.94,519,70,"$437,058.98",,,,,
2094,New Brighton,0,0,6.841091835,6.788971743,4.644390899,13.36862033,,,Lot 8 DP 6383,314 KEYES RD,-43.5046694,172.7191615,935.51,888,104,"$639,614.12",,,,,
2095,Waimairi Beach,0,0,5.888379219,6.448889394,4.553876892,13.48003782,,,Lot 8 DP 6585,20 LARNACH ST,-43.4853486,172.7198783,360.82,632,95,"$715,000.00",,,,,
2096,South New Brighton,0,0,5.754412216,6.562444094,4.248495242,12.7286591,,,Lot 8 DP 6797,240 PINE AV,-43.5291513,172.7368333,315.58,708,70,"$337,276.75",,,,,
2097,South New Brighton,0,0,5.098463004,6.416732283,5.398162702,14.04853911,,,Lot 8 DP 6806,520 MARINE PD,-43.5358959,172.7417606,163.77,612,221,"$1,262,417.53",,,,,
2098,North New Brighton,0,0,7.158521779,6.695798917,5.105945474,13.71778716,,,Lot 8 DP 7091,223 BOWER AV,-43.4940365,172.7108255,1285.01,809,165,"$906,899.72",,,,,
2099,North New Brighton,0,0,6.258969422,6.259581464,5.159055299,13.75700116,,,Lot 8 DP 82348,9 SANDHOLM CL,-43.4855626,172.7177874,522.68,523,174,"$943,169.38",,,,,
2100,Waimairi Beach,0,0,6.2400419,6.448889394,5.476463552,14.07609643,,,Lot 8 DP 83175,4 SEACROFT PL,-43.4807813,172.7164871,512.88,632,239,"$1,297,690.15",,,,,
2101,North New Brighton,0,0,5.956122303,6.280395839,4.605170186,13.26443698,,,Lot 8 DP 8848,59 FLEMING ST,-43.4928267,172.721729,386.11,534,100,"$576,330.74",,,,,
2102,Waimairi Beach,0,0,5.431404911,6.396929655,5.288267031,13.64115717,,,Lot 80 DP 79121,72 ASTON DR,-43.4802782,172.7199439,228.47,600,198,"$840,000.00",,,,,
2103,Waimairi Beach,0,0,5.385274575,6.551080335,5.65248918,14.12848817,,,Lot 81 DP 79121,74 ASTON DR,-43.4801284,172.7200178,218.17,700,285,"$1,367,490.92",,,,,
2104,Waimairi Beach,0,0,5.346726506,6.413458957,5.723585102,14.18464161,,,Lot 82 DP 79121,76 ASTON DR,-43.4799609,172.7200744,209.92,610,306,"$1,446,477.16",,,,,
2105,North New Brighton,0,0,6.573736031,6.499787041,4.624972813,13.47215496,,,Lot 83 DP 28828,10 ENDEAVOUR ST,-43.4907867,172.7168604,716.04,665,102,"$709,385.91",,,,,
2106,Waimairi Beach,0,0,5.322570858,6.492239835,5.533389489,14.07787482,,,Lot 85 DP 79121,82 ASTON DR,-43.479768,172.7201067,204.91,660,253,"$1,300,000.00",,,,,
2107,North New Brighton,0,0,4.461530736,6.251903883,4.248495242,13.1350547,,,Lot 9 DP 10708,82 MARINE PD,-43.4944512,172.7261421,86.62,519,70,"$506,386.10",,,,,
2108,North New Brighton,0,0,6.491406154,6.701960366,4.700480366,13.32784179,,,Lot 9 DP 1154,97 PACIFIC RD,-43.4916559,172.7178518,659.45,814,110,"$614,056.24",,,,,
2109,South New Brighton,1,0,5.0296533,6.464588304,5.521460918,13.31094017,,,Lot 9 DP 15664,441 MARINE PD,-43.5281581,172.7384003,152.88,642,250,"$603,764.90",,,,,
2110,North New Brighton,0,0,6.972071901,6.416732283,4.615120517,13.5183565,,,Lot 9 DP 16971,308 BOWER AV,-43.4891206,172.7118704,1066.43,612,101,"$742,929.55",,,,,
2111,South New Brighton,0,0,5.68629716,6.408528791,4.927253685,13.83758693,,,Lot 9 DP 17938,405 PINE AV,-43.5362221,172.7409878,294.8,607,138,"$1,022,321.86",,,,,
2112,Southshore,0,1,4.918373796,6.440946541,4.890349128,13.9879386,,,Lot 9 DP 17976,85 ROCKING HORSE RD,-43.5454194,172.7453745,136.78,627,133,"$1,188,186.31",,,,,
2113,Southshore,1,0,4.944709144,6.548219103,5.541263545,14.21026364,,,Lot 9 DP 18450,47 A ROCKING HORSE RD,-43.5419493,172.7443946,140.43,698,255,"$1,484,017.72",,,,,
2114,South New Brighton,0,1,5.051777237,6.489204931,4.718498871,12.64432758,,,Lot 9 DP 20237,40 MALTA CR,-43.537447,172.7406689,156.3,658,112,"$310,000.00",,,,,
2115,Southshore,0,1,4.748664286,6.651571874,5.170483995,13.76394075,,,Lot 9 DP 20859,137 ROCKING HORSE RD,-43.5502793,172.7477991,115.43,774,176,"$949,737.35",,,,,
2116,North New Brighton,0,0,6.819437595,6.416732283,4.820281566,13.64903482,,,Lot 9 DP 21247,18 LEVERETT PL,-43.4952613,172.7160042,915.47,612,124,"$846,643.36",,,,,
2117,New Brighton,0,0,7.098854863,6.939253946,4.86753445,13.51723297,,,Lot 9 DP 21836,118 BAKER ST,-43.5029917,172.7150179,1210.58,1032,130,"$742,095.31",,,,,
2118,North New Brighton,0,0,6.473242338,6.416732283,4.553876892,13.41204345,,,Lot 9 DP 26186,103 EFFINGHAM ST,-43.4892935,172.7173267,647.58,612,95,"$668,000.00",,,,,
2119,North New Brighton,0,0,6.227465092,6.51174533,4.624972813,13.46185346,,,Lot 9 DP 26939,4 OTAKI PL,-43.487418,172.7183938,506.47,673,102,"$702,115.68",,,,,
2120,New Brighton,0,0,7.2574187,6.612041035,5.010635294,13.42276221,,,Lot 9 DP 28075,17 THURSO PL,-43.4995625,172.7112349,1418.59,744,150,"$675,198.64",,,,,
2121,North New Brighton,0,0,6.810539284,6.461468176,4.510859507,13.25602831,,,Lot 9 DP 28338,40 WOODGROVE AV,-43.4902415,172.714391,907.36,640,91,"$571,504.88",,,,,
2122,North New Brighton,0,0,6.7044021,6.476972363,4.700480366,13.0263664,,,Lot 9 DP 28828,25 ENDEAVOUR ST,-43.4915364,172.7159442,815.99,650,110,"$454,233.38",,,,,
2123,New Brighton,0,1,6.203466258,6.56948142,5.18178355,13.50762578,,,Lot 9 DP 3187,142 UNION ST,-43.5157667,172.7290654,494.46,713,178,"$735,000.00",,,,,
2124,New Brighton,0,0,6.03327805,6.590301048,5.669880923,13.53447303,,,Lot 9 DP 3213,69 BOWHILL RD,-43.4962047,172.7227882,417.08,728,290,"$755,000.00",,,,,
2125,North New Brighton,0,0,5.076048433,6.472346295,4.290459441,13.11458,,,"Lot 9 DP 3255, Pt Lot 3 DP 566",15 EFFINGHAM ST,-43.4908198,172.7239449,160.14,647,73,"$496,123.42",,,,,
2126,New Brighton,0,0,6.942195352,6.408528791,4.836281907,13.74625824,,,Lot 9 DP 3764,17 DENNITT ST,-43.4990583,172.7162293,1035.04,607,126,"$933,091.21",,,,,
2127,North New Brighton,0,0,6.922239869,6.261491684,4.59511985,13.4342976,,,Lot 9 DP 3877,384 BOWER AV,-43.4868998,172.7120887,1014.59,524,99,"$683,032.41",,,,,
2128,Southshore,0,0,5.269660657,6.401917197,4.700480366,12.82157198,,,Lot 9 DP 43026,21 PUKEKO PL,-43.557124,172.7486558,194.35,603,110,"$370,116.09",,,,,
2129,North New Brighton,0,0,7.053188068,6.343880434,4.96284463,13.52188415,,,Lot 9 DP 4590,55 FLEMINGTON AV,-43.4892032,172.7108722,1156.54,569,143,"$745,554.97",,,,,
2130,Southshore,0,1,5.280051558,6.308098442,4.912654886,13.50492119,,,Lot 9 DP 47780,11 MERMAID PL,-43.5558965,172.7484712,196.38,549,136,"$733,014.81",,,,,
2131,North New Brighton,0,0,6.756944017,6.293419279,4.369447852,12.48534777,,,Lot 9 DP 4876,129 TEDDER AV,-43.4931226,172.7160235,860.01,541,79,"$264,434.21",,,,,
2132,Waimairi Beach,0,0,5.906478391,6.504288174,4.49980967,13.38790473,,,Lot 9 DP 5325,23 LARNACH ST,-43.4850669,172.719585,367.41,668,90,"$652,068.39",,,,,
2133,North New Brighton,0,0,5.86124196,6.251903883,4.605170186,13.54045266,,,Lot 9 DP 6059,48 EFFINGHAM ST,-43.4913889,172.7217057,351.16,519,100,"$759,528.15",,,,,
2134,New Brighton,0,0,6.915941679,6.56667243,5.135798437,13.51677877,,,Lot 9 DP 6169,45 SINCLAIR ST,-43.5034175,172.7177261,1008.22,711,170,"$741,758.33",,,,,
2135,North New Brighton,0,0,7.152816866,6.695798917,4.65396035,13.60844897,,,Lot 9 DP 7091,225 BOWER AV,-43.4938986,172.7108465,1277.7,809,105,"$812,969.58",,,,,
2136,New Brighton,0,0,7.428778728,6.579251212,5.247024072,13.62247698,,,Lot 9 DP 73813,37 BLUE GUM PL,-43.4955558,172.7063546,1683.75,720,190,"$824,454.29",,,,,
2137,North New Brighton,0,0,6.238129293,6.49375384,5.442417711,13.94873224,,,Lot 9 DP 82348,11 SANDHOLM CL,-43.4854477,172.7178654,511.9,661,231,"$1,142,503.24",,,,,
2138,Waimairi Beach,0,0,6.240334323,6.527957918,5.459585514,13.98266839,,,Lot 9 DP 83175,2 SEACROFT PL,-43.4809437,172.7165456,513.03,684,235,"$1,181,940.79",,,,,
2139,South New Brighton,0,1,5.636751962,6.893656355,5.198497031,13.19866273,,,Lot 93 DP 896,70 HALSEY ST,-43.5340123,172.7364354,280.55,986,181,"$539,642.81",,,,,
2140,South New Brighton,0,1,5.797910137,6.91968385,5.247024072,13.85354445,,,Lot 94 DP 896,68 HALSEY ST,-43.5339544,172.7367357,329.61,1012,190,"$1,038,766.44",,,,,
2141,Waimairi Beach,0,0,5.878575765,6.278521424,5.356586275,13.81126407,,,Lot 99 DP 344337,129 ASTON DR,-43.476306,172.717312,357.3,533,212,"$995,762.52",,,,,
2142,New Brighton,0,0,4.492561242,6.928537818,5.220355825,13.99495678,,,"Lots 1,2 DP 11732",188 MARINE PD,-43.5043324,172.7296526,89.35,1021,185,"$1,196,554.55",,,,,
2143,New Brighton,0,0,5.619893491,5.826000107,4.543294782,13.34629665,,,"Lots 1,2 DP 17007",48 BOWHILL RD,-43.4955595,172.7242935,275.86,339,94,"$625,493.77",,,,,
2144,North New Brighton,0,0,5.437078809,6.226536669,3.891820298,12.8229574,,,"Lots 1,4 DP 8017",14 TONKS ST,-43.4936599,172.7240217,229.77,506,49,"$370,629.21",,,,,
2145,North New Brighton,0,0,6.933062337,6.91968385,4.787491743,13.71015004,,,"Lots 10,9 DP 6475",55 BEACH RD,-43.4864476,172.711684,1025.63,1012,120,"$900,000.00",,,,,
2146,North New Brighton,0,0,7.28170908,6.91968385,5.081404365,13.71015004,,,"Lots 11,12 DP 6475",53 BEACH RD,-43.4865018,172.7063014,1453.47,1012,161,"$900,000.00",,,,,
2147,North New Brighton,0,0,5.289730606,6.302618976,4.634728988,13.44130221,,,"Lots 13,14,15 DP 3255",23 EFFINGHAM ST,-43.4909202,172.7234874,198.29,546,103,"$687,833.59",,,,,
2148,South New Brighton,0,0,5.15698419,6.967909202,4.8978398,13.74466224,,,"Lots 16,17 DP 5129",391 MARINE PD,-43.5239799,172.7366002,173.64,1062,134,"$931,603.19",,,,,
2149,North New Brighton,0,0,6.086274602,6.628041376,4.574710979,13.50452065,,,"Lots 2,3 DP 13788",73 CYGNET ST,-43.4939838,172.721724,439.78,756,97,"$732,721.27",,,,,
2150,New Brighton,0,0,5.123963979,6.967909202,5.634789603,14.17919192,,,"Lots 2,3 DP 16156",344 MARINE PD,-43.520147,172.7349817,168,1062,280,"$1,438,615.74",,,,,
2151,South New Brighton,0,0,5.960128667,6.924612396,5.347107531,13.5942415,,,"Lots 2,3 DP 6089",33 JELLICOE ST,-43.5318827,172.7375849,387.66,1017,210,"$801,501.00",,,,,
2152,New Brighton,0,0,6.952059205,6.32256524,4.836281907,13.38636913,,,"Lots 2,3 DP 81849",20 GRESHAM TC,-43.5011592,172.7164732,1045.3,557,126,"$651,067.84",,,,,
2153,North New Brighton,0,0,6.254059554,6.001414878,4.941642423,13.48003361,,,"Lots 2,9 DP 77844",2 TULLY LA,-43.4926842,172.7202894,520.12,404,140,"$714,996.99",,,,,
2154,North New Brighton,0,0,5.972256243,6.91968385,4.787491743,13.38294925,,,"Lots 23,24 DP 6475",23 BRITANNIA ST,-43.4873167,172.7198273,392.39,1012,120,"$648,845.07",,,,,
2155,New Brighton,0,0,4.931447776,4.9698133,4.094344562,12.79385931,,,"Lots 3,4 DP 5497",15 BOWHILL RD,-43.4954286,172.7259358,138.58,144,60,"$360,000.00",,,,,
2156,South New Brighton,1,0,5.042650624,7.40671073,4.605170186,13.43534099,,,"Lots 3,4 DP 6593",414 MARINE PD,-43.5261708,172.7375423,154.88,1647,100,"$683,745.46",,,,,
2157,North New Brighton,0,0,6.261930519,5.983936281,4.86753445,13.55505146,,,"Lots 3,9 DP 77844",3 TULLY LA,-43.4927787,172.7203134,524.23,397,130,"$770,697.68",,,,,
2158,North New Brighton,0,0,5.894898579,6.91968385,5.198497031,13.65426576,,,"Lots 35,36 DP 6475",4 PANDORA ST,-43.488251,172.7205378,363.18,1012,181,"$851,083.70",,,,,
2159,New Brighton,0,0,7.263644915,6.719013154,4.605170186,13.39795155,,,"Lots 39,59 DP 39081",15 CAITHNESS ST,-43.5029566,172.712403,1427.45,828,100,"$658,652.62",,,,,
2160,North New Brighton,0,0,5.213140669,7.317876199,6.021023349,14.57531148,,,"Lots 4,5 DP 12267",16 BEACH RD,-43.4861651,172.7221532,183.67,1507,412,"$2,137,850.58",,,,,
2161,South New Brighton,0,0,5.898032602,7.189167738,4.941642423,13.89969543,,,"Lots 4,5 DP 5110",69 JELLICOE ST,-43.5322917,172.735852,364.32,1325,140,"$1,087,829.99",,,,,
2162,North New Brighton,0,0,6.239378757,5.991464547,4.941642423,10.64787785,,,"Lots 4,9 DP 77844",4 TULLY LA,-43.492858,172.7202754,512.54,400,140,"$42,103.15",,,,,
2163,North New Brighton,0,0,6.2764179,5.996452089,4.86753445,13.34819877,,,"Lots 6,9 DP 77844",6 TULLY LA,-43.4931193,172.7201877,531.88,402,130,"$626,684.67",,,,,
2164,North New Brighton,0,0,6.298250473,5.976350909,4.941642423,13.41503299,,,"Lots 7,9 DP 77844",7 TULLY LA,-43.4931792,172.7200671,543.62,394,140,"$670,000.00",,,,,
2165,North New Brighton,0,0,6.28575598,8.215547412,4.941642423,13.61379366,,,"Lots 8,9 DP 77844",8 TULLY LA,-43.4929586,172.720008,536.87,3698,140,"$817,326.28",,,,,
2167,North New Brighton,0,0,5.578974824,6.618738984,5.433722004,13.80075548,,,Pt Lot 1 DP 12267,2 ASTON DR,-43.4860411,172.7210533,264.8,749,229,"$985,353.25",,,,,
2168,South New Brighton,1,0,5.150976779,6.408528791,5.278114659,13.13123996,,,Pt Lot 1 DP 12693,446 MARINE PD,-43.5288181,172.7387174,172.6,607,196,"$504,458.05",,,,,
2169,North New Brighton,0,0,7.048733872,6.440946541,4.644390899,13.30402325,,,Pt Lot 1 DP 19553,64 FLEMINGTON AV,-43.489887,172.7111283,1151.4,627,104,"$599,603.12",,,,,
2170,New Brighton,0,0,5.316844671,6.448889394,5.010635294,13.74888016,,,Pt Lot 1 DP 2396,30 KEPPEL ST,-43.5045413,172.7282672,203.74,632,150,"$935,540.91",,,,,
2171,New Brighton,0,0,4.6122451,5.765191103,5.247024072,13.34454563,,,"Pt Lot 1 DP 5130, Lot 3 DP 7415",228 MARINE PD,-43.5084077,172.7312162,100.71,319,190,"$624,399.48",,,,,
2172,New Brighton,0,0,4.587922293,5.84932478,5.468060141,12.66481586,,,Pt Lot 1 DP 5198,226 MARINE PD,-43.5083167,172.7311873,98.29,347,237,"$316,416.88",,,,,
2173,North New Brighton,0,0,6.938303882,6.386879319,4.49980967,13.40860053,,,Pt Lot 1 DP 5362,181 BEACH RD,-43.4865715,172.7116785,1031.02,594,90,"$665,704.08",,,,,
2174,Southshore,0,1,5.530182772,6.476972363,5.505331536,13.86549871,,,Pt Lot 1 DP 54006,190 ROCKING HORSE RD,-43.5550664,172.7495323,252.19,650,246,"$1,051,258.64",,,,,
2175,New Brighton,0,0,6.357408897,6.597145702,5.075173815,13.46819915,,,Pt Lot 1 DP 5653,69 OWLES TC,-43.5099849,172.7260635,576.75,733,160,"$706,585.26",,,,,
2176,New Brighton,0,0,7.133295955,6.527957918,4.521788577,12.41850417,,,Pt Lot 1 DP 58638,160 BAKER ST,-43.5049381,172.7153772,1253,684,92,"$247,336.29",,,,,
2177,New Brighton,0,0,4.608464753,6.148468296,4.248495242,13.14901179,,,Pt Lot 1 DP 783,278 MARINE PD,-43.513538,172.7332156,100.33,468,70,"$513,503.33",,,,,
2178,New Brighton,0,1,6.642929989,6.226536669,4.700480366,13.30830353,,,Pt Lot 1 DP 872,403 KEYES RD,-43.5077012,172.7225936,767.34,506,110,"$602,175.09",,,,,
2179,New Brighton,0,1,5.615861593,7.197435354,4.941642423,13.59979555,,,"Pt Lot 1 DP 8827, Lot 2 DP 8827",55 BLAKE ST,-43.5225858,172.7287482,274.75,1336,140,"$805,964.96",,,,,
2180,North New Brighton,0,0,6.067591907,6.697034248,5.192956851,13.48604474,,,Pt Lot 10 DP 17168,56 BRITANNIA ST,-43.4888096,172.7199716,431.64,810,180,"$719,307.87",,,,,
2181,North New Brighton,0,0,6.91291196,6.208590026,4.158883083,13.16451673,,,Pt Lot 10 DP 3877,386 BOWER AV,-43.4867142,172.7121043,1005.17,497,64,"$521,527.21",,,,,
2182,New Brighton,0,0,6.962044581,6.621405652,4.605170186,13.22221066,,,Pt Lot 10 DP 4768,44 BAKER ST,-43.4996339,172.7157348,1055.79,751,100,"$552,501.08",,,,,
2183,New Brighton,0,0,5.654207002,6.196444128,4.394449155,13.28088663,,,Pt Lot 10 DP 783,31 RODNEY ST,-43.5138315,172.7309505,285.49,491,81,"$585,889.59",,,,,
2184,North New Brighton,0,0,5.995680647,6.326149473,4.382026635,13.43074137,,,"Pt Lot 10 DP 8848, Lot 9 DP 8848",61 FLEMING ST,-43.4928952,172.7215558,401.69,559,80,"$680,607.71",,,,,
2187,New Brighton,1,0,4.878702623,6.226536669,4.875197323,13.63472738,,,Pt Lot 104 DP 140,177 MARINE PD,-43.5033198,172.7292704,131.46,506,131,"$834,616.30",,,,,
2188,New Brighton,0,0,5.088645168,6.456769656,4.394449155,13.07317313,,,Pt Lot 105 DP 140,13 LONSDALE ST,-43.50309,172.7283522,162.17,637,81,"$476,000.00",,,,,
2189,New Brighton,0,0,4.50931986,6.408528791,5.463831805,13.0648071,,,Pt Lot 107 DP 140,168 MARINE PD,-43.5022566,172.7288827,90.86,607,236,"$472,034.38",,,,,
2190,New Brighton,0,0,5.819251724,6.284134161,5.010635294,13.09782536,,,Pt Lot 11 DP 2348,109 UNION ST,-43.5137169,172.7303646,336.72,536,150,"$487,880.30",,,,,
2191,North New Brighton,0,0,6.921273495,6.590301048,4.624972813,13.33918471,,,Pt Lot 11 DP 3459,192 PACIFIC RD,-43.4930953,172.713922,1013.61,728,102,"$621,061.08",,,,,
2192,New Brighton,0,0,5.75722845,6.169610732,3.912023005,12.74458193,,,Pt Lot 11 DP 783,37 RODNEY ST,-43.5139196,172.7305858,316.47,478,50,"$342,690.14",,,,,
2193,New Brighton,0,1,6.188284657,6.226536669,4.262679877,13.12818066,,,Pt Lot 11 DP 829,16 FALCON ST,-43.5208838,172.7300266,487.01,506,71,"$502,917.12",,,,,
2194,North New Brighton,0,0,7.031432024,6.240275845,4.532599493,13.6943914,,,Pt Lot 110 DP 3484,27 PINEWOOD AV,-43.487612,172.7109483,1131.65,513,93,"$885,928.39",,,,,
2195,North New Brighton,0,0,7.0348812,7.088408779,4.700480366,13.34554904,,,"Pt Lot 110 DP 3484, Lot 111 DP 3484",25 PINEWOOD AV,-43.4874796,172.7108084,1135.56,1198,110,"$625,026.32",,,,,
2196,North New Brighton,0,0,7.041840268,6.280395839,4.382026635,13.38452852,,,Pt Lot 113 DP 3484,17 PINEWOOD AV,-43.48725,172.7105594,1143.49,534,80,"$649,870.59",,,,,
2197,North New Brighton,0,0,7.045288653,6.514712691,4.510859507,13.14225638,,,Pt Lot 114 DP 3484,15 PINEWOOD AV,-43.4871729,172.7104612,1147.44,675,91,"$510,046.09",,,,,
2198,North New Brighton,0,0,6.861250501,6.226536669,4.634728988,13.20241502,,,Pt Lot 12 DP 1602,179 PACIFIC RD,-43.4930686,172.7146987,954.56,506,103,"$541,671.51",,,,,
2199,North New Brighton,0,0,6.903245124,6.580639137,4.700480366,13.22093699,,,Pt Lot 12 DP 3459,190 PACIFIC RD,-43.4930066,172.7141141,995.5,721,110,"$551,797.82",,,,,
2200,New Brighton,0,0,5.213195113,6.226536669,5.521460918,14.03309171,,,Pt Lot 12 DP 780,311 MARINE PD,-43.5171927,172.7335316,183.68,506,250,"$1,243,066.31",,,,,
2201,New Brighton,0,0,5.111023468,6.226536669,4.86753445,13.62941528,,,Pt Lot 12 DP 94,237 MARINE PD,-43.5149951,172.7329303,165.84,506,130,"$830,194.49",,,,,
2202,New Brighton,0,0,5.980984826,6.796823718,5.099866428,13.15160281,,,Pt Lot 128 DP 829,42 BELLAMY AV,-43.5209476,172.7325515,395.83,895,164,"$514,835.55",,,,,
2203,North New Brighton,0,0,5.521940803,6.274762021,4.477336814,12.86594278,,,Pt Lot 13 DP 3254,35 PACIFIC RD,-43.4896409,172.7224526,250.12,531,88,"$386,908.22",,,,,
2204,North New Brighton,0,0,4.5291527,6.632001777,5.627621114,14.20888176,,,"Pt Lot 13 DP 4906, Lot 14 DP 4906",11 MARINE PD,-43.4873045,172.7236194,92.68,759,278,"$1,481,968.40",,,,,
2205,North New Brighton,0,0,5.613857767,6.165417854,5.010635294,13.43881751,,,Pt Lot 13 DP 5623,74 JUTLAND ST,-43.4927204,172.7231363,274.2,476,150,"$686,126.65",,,,,
2206,New Brighton,0,0,6.094787989,6.756932389,4.86753445,13.03898177,,,Pt Lot 131 DP 829,31 ESTUARY RD,-43.5203306,172.7316194,443.54,860,130,"$460,000.00",,,,,
2207,New Brighton,0,0,6.091038352,6.800170068,4.564348191,13.37448008,,,Pt Lot 135 DP 829,11 ESTUARY RD,-43.5194699,172.7312475,441.88,898,96,"$643,373.09",,,,,
2208,North New Brighton,0,0,6.813235787,6.226536669,4.605170186,13.37080247,,,Pt Lot 14 DP 1602,140 TEDDER AV,-43.4931083,172.7153299,909.81,506,100,"$641,011.37",,,,,
2209,New Brighton,0,0,6.657137751,6.695798917,4.94875989,12.74219381,,,Pt Lot 14 DP 801,26 GRANTLEY ST,-43.4975812,172.7187222,778.32,809,141,"$341,872.73",,,,,
2210,New Brighton,0,0,6.484848953,6.753437919,5.135798437,13.7600773,,,Pt Lot 15 DP 1292,120 BOWHILL RD,-43.4965276,172.7197111,655.14,857,170,"$946,075.17",,,,,
2211,New Brighton,0,0,7.269874377,6.852242569,5.323009979,12.90459435,,,Pt Lot 15 DP 1504,144 BOWER AV,-43.4984706,172.7106331,1436.37,946,205,"$402,155.60",,,,,
2212,North New Brighton,0,0,5.587922589,6.274762021,4.804021045,13.48055566,,,Pt Lot 15 DP 3254,37 PACIFIC RD,-43.4897252,172.7222755,267.18,531,122,"$715,370.35",,,,,
2213,North New Brighton,0,0,4.447228998,6.226536669,5.66296048,13.88857446,,,Pt Lot 15 DP 559,37 MARINE PD,-43.4896766,172.7244675,85.39,506,288,"$1,075,799.28",,,,,
2214,New Brighton,0,0,5.096139981,6.226536669,4.49980967,13.461027,,,Pt Lot 15 DP 780,316 MARINE PD,-43.5176929,172.7339136,163.39,506,90,"$701,535.65",,,,,
2215,North New Brighton,0,0,6.780319556,6.289715571,4.382026635,13.37887453,,,Pt Lot 16 DP 1602,163 PACIFIC RD,-43.4927038,172.7154823,880.35,539,80,"$646,206.59",,,,,
2216,North New Brighton,0,0,5.116675579,6.226536669,4.49980967,12.95984445,,,Pt Lot 16 DP 3208,18 EFFINGHAM ST,-43.4906358,172.7237501,166.78,506,90,"$425,000.00",,,,,
2217,New Brighton,0,0,5.05490733,6.429719478,5.192956851,13.21245605,,,Pt Lot 16 DP 4513,12 RAWHITI AV,-43.5002268,172.7273004,156.79,620,180,"$547,137.85",,,,,
2218,South New Brighton,0,0,5.804321385,6.226536669,4.158883083,12.97977493,,,Pt Lot 16 DP 840,162 PINE AV,-43.5257103,172.7353556,331.73,506,64,"$433,555.43",,,,,
2219,North New Brighton,0,0,6.744483125,6.289715571,4.882801923,12.73834429,,,Pt Lot 17 DP 1602,126 TEDDER AV,-43.492833,172.7159784,849.36,539,132,"$340,559.21",,,,,
2220,North New Brighton,0,0,6.876429717,6.777646594,5.446737372,13.66375183,,,Pt Lot 17 DP 3459,9 WOODGROVE AV,-43.492118,172.7142269,969.16,878,232,"$859,195.55",,,,,
2221,New Brighton,0,0,6.101305013,6.226536669,4.700480366,13.38328937,,,Pt Lot 17 DP 872,158 SHAW AV,-43.5053727,172.7254708,446.44,506,110,"$649,065.79",,,,,
2222,New Brighton,0,0,4.579442037,6.366470448,4.615120517,13.44139489,,,Pt Lot 17 DP 94,73 ORAM AV,-43.5108699,172.7321836,97.46,582,101,"$687,897.34",,,,,
2223,New Brighton,0,1,5.929509353,6.226536669,4.615120517,12.44506202,,,Pt Lot 18 DP 783,56 SHACKLETON ST,-43.5148227,172.7302948,375.97,506,101,"$253,993.01",,,,,
2224,New Brighton,0,0,6.14497931,6.413458957,4.49980967,13.51128023,,,Pt Lot 18 DP 872,79 LONSDALE ST,-43.5052781,172.7251743,466.37,610,90,"$737,690.94",,,,,
2225,New Brighton,0,0,6.344442666,6.226536669,4.990432587,13.31792791,,,Pt Lot 19 DP 1292,104 BOWHILL RD,-43.4963923,172.7207899,569.32,506,147,"$607,998.63",,,,,
2226,New Brighton,0,0,6.17050991,6.226536669,3.951243719,13.34233876,,,Pt Lot 19 DP 829,44 ESTUARY RD,-43.5211859,172.7315498,478.43,506,52,"$623,023.03",,,,,
2227,New Brighton,0,0,6.174223508,6.255750042,4.787491743,13.57785991,,,Pt Lot 19 DP 872,154 SHAW AV,-43.5048379,172.7252351,480.21,521,120,"$788,478.10",,,,,
